Mod1715,,,,,,,
Mod498,43346.0,48530.0,5184.0,2016-04-23 20:02:26,2016-04-23 21:28:50,0.0,1.0
Mod499,149561.0,149880.0,319.0,2016-04-25 01:32:41,2016-04-25 01:38:00,0.0,1.0
Mod500,333739.0,335140.0,1401.0,2016-04-27 04:42:19,2016-04-27 05:05:40,0.0,1.0
Mod501,39232.0,41699.0,2467.0,2016-04-23 18:53:52,2016-04-23 19:34:59,0.0,1.0
Mod502,111599.0,111838.0,239.0,2016-04-24 14:59:59,2016-04-24 15:03:58,0.0,1.0
Mod503,60939.0,60992.0,53.0,2016-04-24 00:55:39,2016-04-24 00:56:32,0.0,1.0
Mod504,0.0,903.0,903.0,2016-04-23 08:00:00,2016-04-23 08:15:03,0.0,1.0
Mod505,19181.0,26207.0,7026.0,2016-04-23 13:19:41,2016-04-23 15:16:47,0.0,1.0
Mod506,237636.0,242957.0,5321.0,2016-04-26 02:00:36,2016-04-26 03:29:17,0.0,1.0
Mod507,,,,,,1.0,0.0
Mod508,,,,,,1.0,0.0
Mod509,211957.0,218190.0,6233.0,2016-04-25 18:52:37,2016-04-25 20:36:30,0.0,1.0
Mod510,245319.0,261283.0,15964.0,2016-04-26 04:08:39,2016-04-26 08:34:43,0.0,1.0
Mod511,185605.0,188541.0,2936.0,2016-04-25 11:33:25,2016-04-25 12:22:21,0.0,1.0
Mod512,224967.0,231744.0,6777.0,2016-04-25 22:29:27,2016-04-26 00:22:24,0.0,1.0
Mod514,238542.0,245319.0,6777.0,2016-04-26 02:15:42,2016-04-26 04:08:39,0.0,1.0
Mod516,218190.0,224967.0,6777.0,2016-04-25 20:36:30,2016-04-25 22:29:27,0.0,1.0
Mod518,1064.0,2128.0,1064.0,2016-04-23 08:17:44,2016-04-23 08:35:28,0.0,1.0
Mod519,,,,,,1.0,0.0
Mod520,,,,,,1.0,0.0
Mod522,,,,,,,
Mod523,,,,,,1.0,0.0
Mod524,396953.0,420535.0,23582.0,2016-04-27 22:15:53,2016-04-28 04:48:55,0.0,1.0
Mod525,1281.0,14409.0,13128.0,2016-04-23 08:21:21,2016-04-23 12:00:09,0.0,1.0
Mod526,,,,,,1.0,0.0
Mod527,171000.0,176443.0,5443.0,2016-04-25 07:30:00,2016-04-25 09:00:43,0.0,1.0
Mod528,,,,,,1.0,0.0
Mod529,43675.0,55191.0,11516.0,2016-04-23 20:07:55,2016-04-23 23:19:51,0.0,1.0
Mod530,,,,,,1.0,0.0
Mod531,,,,,,1.0,0.0
Mod532,0.0,0.0,0.0,2016-04-23 08:00:00,2016-04-23 08:00:00,0.0,1.0
