T2000,Electrician1,1,1129.0
T2001,Mechanic3,1,2414.0
T2001,Mechanic4,1,2414.0
T2002,Tester2,1,2242.0
T2003,Mechanic3,1,1580.0
T2004,Sealer3,1,798.0
T2005,Mechanic1,1,4586.0
T2005,Mechanic5,1,4586.0
T2006,Mechanic1,1,1634.0
T2006,Mechanic8,1,1634.0
T2007,Mechanic5,1,2258.0
T2008,Tester2,1,3842.0
T2009,Sealer4,1,3459.0
T2010,Mechanic1,1,9823.0
T2010,Mechanic5,1,9823.0
T2011,Electrician1,1,1807.0
T2012,Mechanic5,1,1238.0
T2013,Mechanic6,1,3946.0
T2014,Tester2,1,4803.0
T2015,Mechanic7,1,4707.0
T2015,Mechanic8,1,4707.0
T2016,Mechanic1,1,4466.0
T2016,Mechanic4,1,4466.0
T2017,Electrician1,1,1064.0
T2018,Mechanic8,1,1807.0
T2019,Sealer2,1,1330.0
T2020,Mechanic7,1,11.0
T2020,Mechanic8,1,11.0
T2021,Mechanic3,1,10162.0
T2021,Mechanic7,1,10162.0
T2022,Mechanic5,1,9032.0
T2022,Mechanic8,1,9032.0
T2023,Mechanic1,1,1129.0
T2023,Mechanic2,1,1129.0
T2024,Mechanic3,1,1807.0
T2024,Mechanic4,1,1807.0
T2025,Tester2,1,14729.0
T2026,Mechanic1,1,1330.0
T2026,Mechanic7,1,1330.0
T2027,Mechanic4,1,266.0
T2027,Mechanic7,1,266.0
T2028,Mechanic3,1,1330.0
T2028,Mechanic4,1,1330.0
T2029,Mechanic1,1,1807.0
T2029,Mechanic2,1,1807.0
T2030,Mechanic4,1,266.0
T2030,Mechanic7,1,266.0
T2031,Tester1,1,3842.0
T2032,Mechanic1,1,1197.0
T2032,Mechanic2,1,1197.0
T2033,Mechanic1,1,11.0
T2033,Mechanic6,1,11.0
T2034,Tester2,1,19212.0
T2035,Sealer1,1,1862.0
T2036,Mechanic8,1,1399.0
T2037,Mechanic4,1,7226.0
T2038,Mechanic4,1,903.0
T2039,Mechanic1,1,874.0
T2039,Mechanic7,1,874.0
T2040,Mechanic4,1,1953.0
T2040,Mechanic6,1,1953.0
T2041,Sealer4,1,1144.0
T2042,Sealer1,1,1064.0
T2043,Mechanic5,1,14452.0
T2043,Mechanic7,1,14452.0
T2044,Electrician1,1,1064.0
T2045,Tester1,1,1921.0
T2046,Tester1,1,640.0
T2047,Tester1,1,640.0
T2048,Sealer4,1,3086.0
T2049,Mechanic6,1,3445.0
T2049,Mechanic7,1,3445.0
T2050,Electrician1,1,2395.0
T2051,Tester1,1,2561.0
T2052,Tester1,1,1281.0
T2053,Mechanic2,1,4507.0
T2054,Electrician1,1,2.0
T2055,Sealer1,1,2258.0
T2056,Sealer1,1,532.0
T2057,Sealer1,1,399.0
T2057,Sealer3,1,399.0
T2059,Mechanic6,1,1807.0
T2062,Mechanic3,1,226.0
T2063,Mechanic2,1,1191.0
T2063,Mechanic7,1,1191.0
T2064,Mechanic5,1,23.0
T2066,Mechanic3,1,7200.0
T2066,Mechanic6,1,7200.0
T2067,Electrician1,1,1250.0
T2068,Mechanic3,1,3387.0
T2069,Electrician1,1,7000.0
T2070,Mechanic5,1,13639.0
T2070,Mechanic8,1,13639.0
T2071,Sealer1,1,3725.0
